"@authors","Tomedes, Community translation review: Levsha Localization Studio"
"cl-join-11","[Я общаюсь с животными.|Животные общаются со мной.|Я могу заботиться о ваших животных.|Мой отец велел пойти с вами.|Мои лучшие друзья редко ходят на двух ногах.]"
"cl-join-12","[Я буду нести слово Божье.|Господь наблюдает за нами.|Да будет благословенна эта экспедиция.|Пусть Господь всемогущий ведет нас.|Да пребудет свет во мраке.|Наши грехи будут смыты славой, которая ждет нас.]"
"cl-join-13","[Все отлчно, пшли.|Я сттану лучш-шим членом вшшего отряда.|Как нащщет виски?|Неее парься, я рзберусь с этим.|Я помнню многа битв и отлщно стю нна ногх.|Я ндеюсь, у васс есть ищщо виски.]"
"cl-join-14","[Я могу показать, где находятся оазисы.|Я знаю пустыню с пеленок.|Моя сабля — ваша сабля.|Я помогу вам найти тень.]"
"cl-join-15","Слава Богу, я с вами."
"cl-join-1","[Вы не пожалеете.|Я вас никогда не предам.|Я просто хочу помочь.|Мы с вами — родственные души.|Хвала Солнцу.]"
"cl-join-2","[Я буду рисовать чудесные картины.|Это будет очень вдохновляюще!|Мое искусство будет стирать пыль рутины с наших душ.|Искусство убережет нас от суровой правды.]"
"cl-join-3","[Я помогу вам заключить хорошие сделки.|Вроде бы намечается прибыльная экспедиция.|Мы сколотим состояние.|Друг мой, вы не пожалеете об этом.|Я приехал{|а} издалека, чтобы отправиться с вами в путешествие.]"
"cl-join-4","[Ахой!|Йо-хо-хо!|Ар-р-р!|Мутные воды ждут нас.]"
"cl-join-5","[За королевство!|Пора сплотиться?|Я надеюсь, у вас есть чай.|Все должно пройти хорошо.|Я с удовольствием буду сопровождать вашу экспедицию.|Теперь вы официально под защитой империи.]"
"cl-join-6","[Tres bien!|Моя готовка поможет вам не забывать об экспедиции.|Я редко пережариваю еду. Теперь уже редко.|Еда у меня подгорает редко.|Вы ведь не травоед?|Я предупреждаю, что готовлю только вегетарианскую еду.|Не нравится — не кушайте.|Если вы не уважаете мою стряпню, то будете обедать своим ремнем.]"
"cl-join-7","[Я сделаю все возможное, чтобы вы с местными жителями понимали друг друга.|К вашим услугам.|Я понимаю много иностранных языков.|Я много лет странствовал{|а} по разным уголкам мира.|Благодаря разнообразию мира я изучаю множество языков.|Я сделаю все от меня зависящее, чтобы помочь вам общаться.|Вам будут понимать в ряде зарубежных стран.|Иногда лучше слушать, чем говорить.]"
"cl-join-8","[Я могу показать вам безопасный путь.|На прошлой неделе я убил{|а} тигра голыми руками.|Незнакомец, я буду сражаться бок о бок с вами.|Я буду сражаться на вашей стороне.|Я смогу защитить ваших людей.|Старейшина сказал защищать вас.|Наш вождь беспокоится о вашей безопасности.]"
"cl-join-9","[Духи велели мне защищать вас.|Я чувствую желание духов. Они хотят, чтобы я направлял{|а} вас.|Я помогу вам увидеть то, что не дано видеть обычному человеку.|Духи будут направлять нас.|Я помогу вам выжить в этих краях.]"
"cl-join","[Не могу дождаться, когда напишу об этом приключении!|Должна получиться изумительная история!|Весь мир узнает о ваших приключениях!|Это будет феноменальный сюжет, не так ли, Луис?|Давайте посмотрим, что нас ждет.]"
"cl-leave-1","[Я уже думал{|а}, мы никогда не уйдем.|Этот поход тянется целую вечность.|Наконец-то мы уходим.|Надо было уйти час назад.|Это было ужасно.|Мы обречены.]"
"cl-leave-2","[Это был кошмар из кошмаров.|Как же я рад{|а}, что все закончилось.|Надеюсь, нас никто не заметил.|Думаете, кто-то нас преследует?|Я так рад{|а}, что не пострадал{|а}.]"
"cl-leave-3","[Духи направляют нас прочь от этого места.|Духи нас направят.]"
"cl-leave-4","[Я слишком взволнован{|а} для дальнейших приключений!|Давайте узнаем, что будет дальше!|Я так волнуюсь!]"
"cl-leave-5","[Пошли, сокровища ждут.|Нам больше нечего тут делать.]"
"cl-leave-6","Господь направит нас."
"cl-leave","[Что ж, пошли.|Собираемся, пора идти дальше.|Пора в путь.|Приключения ждут!|Хватит лениться, надо двигаться дальше.|Мы не можем терять время.|Поторопитесь!|Так много еще нужно увидеть.|Мы еще не нашли то, что искали!]"
"cl-levelUp","[Благодарю!|Я сделаю все возможное!|К победе!|Мудрость порождает...|Опыт превыше всего.|Приятно, когда тебя признают.|Я чувствую себя... лучше.|С мудростью приходит...|Я не подведу.|Чудесно.|Прекрасно.|Какой сюрприз.|Я чувствую себя превосходно.|Учусь на практике.|Опыт — сын ошибок трудных.|Сколько же передо мной путей-дорог.|Это заслуженная награда.|Тысячу раз спасибо.|Я вас не подведу.|Благодарю вас.|Я сейчас расплачусь.|Дайте я вас обниму.|Как я могу вас отблагодарить?|Большое спасибо.|Я вас так уважаю.|Вы отличный лидер.|Вперед и с песней!|Люблю развитие!|Я постоянно развиваюсь.|Дайте я вас расцелую!|Какая щедрая награда.|Я хочу быть лучш{им|ей}.]"
"cl-loneSurvivor-1","Господь и Сатана борются за мою душу."
"cl-loneSurvivor","У меня нет привычки сдаваться."
"cl-lovecraftRacist","[Да, в этом есть смысл.|Вы правы!|Я полностью с вами соглас{ен|на}.|Теперь все обретает смысл.]"
"cl-monsterDen-approach-1","[Мне не нравится это место.|Я ни за что туда не пойду!|Ненавижу пещеры.|Просто продолжайте идти, если хотите увидеть меня в панике.|Я предпочитаю не лезть в гиблое место.]"
"cl-monsterDen-approach-2","[Я чувствую присутствие сильного существа.|Эта пещера кишит темными духами.|В темноте таится смерть.]"
"cl-monsterDen-approach-3","[Вы ждете, что мы туда пойдем?|Факелы — слишком ненадежная штука.|Нет, сегодня я по пещерам не ходок.]"
"cl-monsterDen-approach-4","[Нас не остановить!|Пещерные приключения!|Я обожаю пещеры!|Это будет эпичное приключение!|Готовьтесь, мы идем изучать пещеру!|Давайте, заходите!]"
"cl-monsterDen-approach-5","[Ладно, давайте зайдем внутрь. Хоть бы там были сокровища.|Внутри есть золото, я его чувствую.|В восьми из десяти пещер спрятаны сокровища.]"
"cl-monsterDen-approach","[Вы уверены, что хотите туда пойти?|Вы же в курсе, что там будут чудовища.]"
"cl-mosquitos","[Я ненавижу москитов!|Думаю, меня укусили с тысячу раз!|Мы должны выбрать путь получше.|Проклятые кровососы.|Смерть поджидает на каждом шагу.]"
"cl-mummy-attack-1","Она нас поубивает!"
"cl-mummy-attack-2","Да поможет нам Бог!"
"cl-mummy-attack-3","Говорил{|а} я вам не трогать мумию!"
"cl-mummy-attack-4","[Она ожила!|Она двигается!|Мумия нападает!]"
"cl-mummy-attack","[В бой!|Держитесь рядом, она нападает!|Бей!]"
"cl-nativeGhosts-1","[Боже мой, призраки!|Они явились, чтобы преследовать нас!|Знаете что, для меня это перебор.]"
"cl-nativeGhosts-2","Мы должны помочь духам обрести покой."
"cl-nativeGhosts-3","[Отлично, теперь нас преследуют мертвецы.|А я думал{|а}, что хуже быть не может.]"
"cl-nativeGhosts-4","[Они упоминали сокровище?|Мы должны найти их сокровище!]"
"cl-nativeGhosts-5","[Мне кажется, или вы правда думаете им помочь?|Если их убили, то и нас могут убить.|Коне-е-ечно, давайте поможем призракам. Что может пойти не так?]"
"cl-nativeGhosts-6","[Какое кощунство!|Убирайтесь, проклятые твари!|Божьим словом я приказываю вам оставить это место!|Господи помилуй, что это?!]"
"cl-nativeGhosts-7","[Вы тоже их видите?|Это и правда призраки?|Это происходит на самом деле?]"
"cl-nativeGhosts","[Мы должны им помочь!|Я не боюсь призраков.]"
"cl-nativeVisit-1","[Похоже, они хотят нас подстеречь.|Мы не можем им доверять.|Что если они враждебны?]"
"cl-nativeVisit-2","[Духи поведали мне об их приближении.|Я видел{|а} их приход во сне.]"
"cl-nativeVisit-3","[Действительно, почему бы не пригласить незнакомцев в наш лагерь?|Что может пойти не так?|Завтра мы не проснемся.]"
"cl-nativeVisit-4","[Мы должны их ограбить.|Может, у них есть сокровища на обмен?|Спросите их о сокровищах!]"
"cl-nativeVisit-5","[Думаете, нам стоит их впускать?|Давайте будем честны друг с другом. Они могут быть как друзьями, так и врагами.]"
"cl-nativeVisit-6","[Бог рад всем!|Господи, благослови их души.]"
"cl-nativeVisit-7","[Мы не можем им доверять!|Они могут быть людоедами.|Никогда! Я не собираюсь преломлять с ними хлеб.|Прогоните их! Сейчас же!]"
"cl-nativeVisit-8","[Они выглядят аппетитно.|Можно я съем одного из них?|Я хочу есть.]"
"cl-nativeVisit-9","[Ну, здравствуйте.|Может, у них есть парочка занимательных историй?]"
"cl-nativeVisit","[Приветствую, друзья!|Они безобидны.|Не волнуйтесь, они безобидны.|Если они задумают дурное, я смогу нас защитить.]"
"cl-nature-1","[Какое чудное приключение!|О, какие тайны мы здесь обнаружим!|Думаю, наше приключение сложится как нельзя лучше.|Ура, неизведанные земли!]"
"cl-nature-2","[Ненавижу.|Очередное унылое зрелище.|Мы только зря извозимся в грязи.|Давайте не будем задерживаться?|Мы ведь такое уже видели.|Я так от этого устал{|а}.|Чем это место лучше предыдущего?|Не вижу смысла здесь оставаться.]"
"cl-nature-3","[В этом месте чувствуется присутствие богов.|Здесь покоятся духи.|У этого места сильная энергетика.|Мои родители рассказывали об этом месте.|Я всегда мечтал{|а} увидеть это место.]"
"cl-nature-4","[Это верное свидетельство могущества Творца.|Сам Господь благословил это место.|Я благословлю это место.|Поистине благословенное место.|Преклоните колени, а я произнесу молитву.]"
"cl-nature-5","[Интересно, найдем ли мы здесь сокровища?|Та-ак, где сокровища?|Вперед! Сокровища заждались!|Лучше бы мы разорили святилище.|Здесь пусто, давайте пойдем дальше.|Мы должны сосредоточиться на святилищах.|Сомневаюсь, что мы найдем здесь что-то ценное.|Думаете, мы найдем здесь что-нибудь ценное?]"
"cl-nature-6","[Думаете, мы сможем тут отдохнуть?|Напомните, с чего вы решили, что нам стоит посетить это место?|Должно быть, у вас были веские причины привести нас сюда.|Место вполне себе ничего.|Оно выглядит ровно так, как я себе его представлял{|а}.]"
"cl-nature-7","[Здесь наверняка полно диких зверей.|Я не собираюсь здесь оставаться.|Вы хоть понимаете, насколько тут опасно?|Здесь слишком опасно.|Нам не следовало сюда приходить.]"
"cl-nature","[Какой вид.|Великолепно.|Так красиво.|Какое прекрасное место.|Я бы хотел{|а} тут задержаться.|Мне здесь очень нравится.|Какие тайны скрывает это место?|Какое оно потрясающее.]"
"cl-necronomicon-fail","[Беда... Ой, беда.|Боже мой...|Вот это промах так промах!|Мой разум закипает...|Книгу не заботит мой провал.|Гримуар ликует из-за моей ошибки.|Мои мысли смешались.|Я уверен{|а}, что все правильно произнес{|ла}...|Невыразимый ужас.|Сейчас случится что-то плохое.|Разум покидает меня.|Я был{|а} слишком самонадеян{|на}.]"
"cl-necronomicon-page","[Я знаю, как ее прочитать.|Перевести эту страницу весьма легко.|Что ужасного может произойти?|Как там, как же... nicto...|Я хорошо знаю, что это за книга.|Удача любит смелых.|Я знаю, что делаю.]"
"cl-necronomicon-portal","[Похоже, я открыл{|а} что-то вроде портала.|С виду это портал в другое измерение.|Мы создали портал.|Интересно, какие ужасы ждут меня по ту сторону?|Портал. Занятно.|Хоть будет на что посмотреть.|Это какие-то хитрые фокусы, хоть и без фокусника...]"
"cl-new-biome","[Новые земли!|Мы еще не видели ничего подобного!|Новые открытия!|Беспрецедентное открытие, пожалуй...|Поразительно!]"
"cl-newMorning-10","Слава Богу, я с вами."
"cl-newMorning-11","[Я слишком злюсь.|Оставьте меня в покое.|Я вас ненавижу.|Никогда вам этого не прощу.|Вы все ужасные люди.|Меня все бесит. Даже не знаю, с чего начать.]"
"cl-newMorning-1","[Пора вставать, впереди новый день.|Хватит отдыхать, пора в путь.]"
"cl-newMorning-2","[Сегодня мне снилась наша неминуемая смерть.|О, мы вовсе не злоумышляем против вас.]"
"cl-newMorning-3","[Эта ночь была ужасной.|Я сдохну из-за болей в спине.|Ненавижу утро.|Я надеял{ся|ась} проснуться где-нибудь еще.|Если спать так часто, мы умрем во сне.]"
"cl-newMorning-4","[Какой чудесный новый день!|Новые приключения ждут!|Доброе утро всем!]"
"cl-newMorning-5","[Наши духи отдохнули.|Духи присматривали за нами ночью.]"
"cl-newMorning-6","[Кто бы мог подумать, что я так хорошо высплюсь.|Надо было сразу останавливаться тут на ночлег.|Нам стоит найти лучшее место для отдыха.]"
"cl-newMorning-7","[Я рад{|а}, что нас не убили этой ночью.|Я просто рад{|а}, что все еще жив{|а}.|Нам стоит просто остаться здесь и ждать помощь.]"
"cl-newMorning-8","[Отдых не приблизит нас к богатствам.|Меньше сна, больше грабежа.]"
"cl-newMorning-9","[Я все еще в бешенстве.|Ребята, у меня нет ни малейшего желания оставаться с вами.]"
"cl-newMorning-darwin","Человек, который зря тратит час времени, еще не осознал ценность жизни."
"cl-newMorning-stark","Проснуться в странном месте — совершенно особое удовольствие."
"cl-newMorning","[Всем доброе утро.|Ну и ночка.|Я бы поспал{|а} еще чуть-чуть.|Какой хороший день!|Интересно, что принесет нам новый день?|Еще один новый день.]"
"cl-noSanity-1","[Я выгляжу вкусно!|Животные не могут говорить.|Я думаю, вы сходите с ума.|Вы слышали?|Неужели это конец?|В чем смысл жизни?|А у вас светлая голова.]"
"cl-noSanity-2","[Как приятно тут побродить.|Я уверен{|а}, что мы будем в шоколаде.|Аг-г-гх-хр-р.|Ба-а-ах-а-арг.|Вха-а-ах-асс.|A-a-aх-х-хг гa-aaр!|Это ад?|Это рай?|Это взаправду?]"
"cl-noSanity","[Вы слишком многого просите.|Смерть таится за каждым углом.|Это путешествие меня убивает.|В чем смысл?|Почему?|Где мы находимся?|Да ни в жизнь.|Я ненавижу это место.|Мне нужно отдохнуть.|Я просто хочу спать.|Мне уже все равно.]"
"cl-noSanityCannibal","Голодающий не уважает ни закон, ни авторитет, ни человеческую жизнь."
"cl-notFeelingWell","[Мне что-то плохо.|Я тут и умру!|Мне нужна помощь врача!|Может, нам найти врача?|Я чувствую себя странно.|Мы можем немного отдохнуть?|Думаю, не стоило мне путешествовать.|Мне не становится лучше.|За что вы меня так ненавидите?]"
"cl-portal-1","[Что бы ни ждало отряд с той стороны, я буду вас защищать.|Я пойду перв{ым|ой}.|Давайте выясним, что на другой стороне.]"
"cl-portal-2","[O-о-о нет, он не сулит ничего хорошего.|Я ненавижу порталы.|Я действительно не хочу знать, что ждет нас на той стороне.|Нет, я определенно не собираюсь туда лезть.]"
"cl-portal-3","[Думаете, на той стороне может быть больше сокровищ?|Давайте рискнем? Вдруг на той стороне лежат груды сокровищ.|Я верю, что по ту сторону нас ждут несметные богатства.]"
"cl-portal-4","[Вы ведь не собираетесь туда идти ?|Позвольте, я угадаю... Вы хотите, чтобы мы туда пошли?|Конечно, давайте пройдем сквозь портал. Что в этом такого, да?|А возвращаться как будем?|Интересно, это хорошая идея?]"
"cl-portal-5","[Я туда ни ногой.|Что если с другой стороны есть монстры, готовые нас убить?|Я боюсь порталов.|Я сейчас закачу истерику и получу инфаркт.|Нет, нет, нет. Я остаюсь здесь!|Мы можем просто остаться здесь?]"
"cl-portal","[Эти врата привиделись мне во сне.|Духи советовали мне держаться подальше от этих врат.|По ту сторону нас ждут только тени.]"
"cl-quest-missingHusband","[Он выглядит так, будто находится здесь уже давно.|Мы не должны ему доверять.|Подобное одиночество может сделать человека странным.|Похоже, он давным-давно остался в полном одиночестве.]"
"cl-racist-confirmation","[Правильный выбор!|Нам будет только лучше без этого животного.]"
"cl-racist-conflict","[Я не могу терпеть вонь этого человечка!|Просто посмотрите на это животное!|Сделайте что-нибудь!|Это невыносимо!]"
"cl-racist-paranoid","[Это явно людоед.|Мы не можем доверять этому животному!|Либо я, либо это.]"
"cl-reply-harbor-recruit-1","[Я не откажусь от приключения.|Я пойду за вами.|Я с удовольствием присоединюсь к вам.|Возьмите меня с собой!|Я вручаю вам свою жизнь.|Я справлюсь!|Мне не нужны причины, чтобы отправиться в путь.|Вот я вам понадоблюсь, а меня не будет. Тогда вы сильно пожалеете!|Вы не пожалеете, уверяю вас.|Вы пожалеете, если предпочтете меня не замечать.|Мне все равно надо уехать из страны.]"
"cl-reply-harbor-recruit-2","[Не слушайте этого человека. Возьмите меня!|Я тоже жажду приключений.|Игнорируя меня, вы сильно рискуете!|Вы могли бы взять меня.|Если вы умный человек, то возьмете меня.|Зачем брать бесполезного выродка, когда есть я?|Я ведь куда ценней для экспедиции.|Зачем довольствоваться малым?|Вы вообще кто?|Зачем я здесь?|Скажите, почему мы снова здесь?|Тут есть бесплатная еда?|Я просто хочу разбогатеть.|Я просто хочу прославиться.|Я просто иду следом за всеми.|Это вас зовут Фогг?|Я приш{ел|ла}, чтобы узнать, с чего такой переполох?]"
"cl-runAway-1","[О нет! Экспедиции нужен каждый.|Мы обречены!]"
"cl-runAway-2","[У меня было видение о том, что это случится.|Духи будут приглядывать за этой беспокойной душой. Или нет.]"
"cl-runAway-3","[Пока.|Еще увидимся.|Может быть, мы скоро наткнемся на труп.|Как будто побег поможет.|Трусливая душонка.]"
"cl-runAway-4","[Храни Господь эту заблудшую душу.|Да осветит Господь вам путь, куда бы вы ни пошли.]"
"cl-runAway-5","[Я надеюсь, что все наши вещи на месте.|Меньше желающих получить долю.]"
"cl-runAway-6","[Быстро же кто-то решил дать деру.|Счастливо оставаться.]"
"cl-runAway","[Даже скучать не буду.|Я все думал{|а}, когда же этот человек уйдет.|Давно пора.|К этому все и шло.]"
"cl-sacrileg-1","[Чую, вляпаемся мы из-за этого.|Туземцам это не понравится.|Лучше поторопиться, пока аборигены не обратили внимание на наши выходки.|Зуб даю, это была плохая идея.]"
"cl-sacrileg-earhart","Как здорово, что я родил{ся|ась} в такое интересное время."
"cl-sacrileg-fortune","Значение суеверия как явления давно позабыто."
"cl-sacrileg-huizinga","Наши размышления о магии и тайне отлично впишутся в атмосферу игры."
"cl-sacrileg-loot-1","[Потрясающе! Больше сокровищ!|Вы только взгляните на все эти сокровища!|Больше, нам нужно больше сокровищ!|Дома мы продадим это за круглую сумму.]"
"cl-sacrileg-loot-2","Мы это заслужили."
"cl-sacrileg-loot-3","[Мы просто возьмем, что сочтем нужным.|Кто бы мог подумать?|О боги, вот это фарт.]"
"cl-sacrileg-loot-4","[Духи наблюдают за нашими действиями.|Мы не должны это брать!|Святотатство!|Мы оскверняем это место.|Это принадлежит туземцам, а не нам.]"
"cl-sacrileg-loot","[Из-за этого мы все умрем.|Это была ужасная затея.|Какой теперь от этого прок?]"
"cl-sacrileg-tubman","Я был{|а} чуж{им|ой} среди чужих."
"cl-sacrileg-warning-1","[Кажется, это священное место.|Знаете, нам лучше ничего не трогать.|У нас наверняка будут разногласия с туземцами.|Мы должны оставить это место в покое.]"
"cl-sacrileg-warning-2","[Это священное место. Мы не должны его осквернять.|Тут великое множество духов.|Предки рассказывали мне об этом месте.|Я чувствую здесь смерть.|У меня был сон об этом месте. Он закончился плохо.]"
"cl-sacrileg-warning","[Это священное место. Мы не должны его осквернять.|Это священное место для туземцев.|Мы не должны здесь ничего трогать.|Ничего не трогайте.]"
"cl-sacrileg","Святотатство! Вы осквернили это место!"
"cl-sanityFightBurton","Путешественники подобны поэтам. В основном, это злой народ."
"cl-scaryPlace-1","[Мы не можем здесь остаться!|Мы должны немедленно уходить!|Мне страшно.|Ни за что, я тут больше не останусь.|Вот и все, здесь мы и умрем.|Мы здесь умрем.|Я не хочу умирать!|Вы меня тут не удержите.]"
"cl-scaryPlace-2","[Мы не одни.|Тс-с... Я слышу голоса!]"
"cl-scaryPlace-3","[Я чувствую здесь духов.|Это место истинной скорби.|Тени тут длиннее, чем обычно.|Духи советуют покинуть это место.]"
"cl-scaryPlace-curie","В жизни нет ничего, чего стоило бы бояться. Есть только то, что нужно понять."
"cl-scaryPlace-earhart","Я хочу это сделать просто потому что хочу."
"cl-scaryPlace-huizinga","Вы так мало живете... и так давно мертвы."
"cl-scaryPlace","[Это место меня пугает.|Мне здесь не нравится.|Так, теперь мы можем уйти?|От этого места у меня мурашки по коже.|Мы не должны здесь находиться.|Я не долж{ен|на} быть здесь.|Это неправильно.|Мы должны уходить как можно скорее.]"
"cl-scroll-hill","[Я чувствую себя на подъеме.|Вот бы увидеть отсюда родную пивнушку!|Какое удобное место.|Отличная обзорная площадка.|Ах-х-х, тут намного лучше!|Какой вид!]"
"cl-seal-activate","[Так и было задумано?|Это очень странно.|Это хорошо или плохо?|Какой яркий свет.]"
"cl-shamanGarvey","Освободите умы людей и, в конце концов, освободите их тела."
"cl-shrine-loot-1","[Надеюсь, это хорошая идея.|Раз уж мы здесь, можем прихватить что-нибудь с собой.|Как думаете, нам стоит это брать?|Интересно, сколько это стоит?|Наверное, ничего страшного не случится.|Меня терзают смутные сомненья.|Вы точно знаете, что делаете?|Это вообще законно?]"
"cl-shrine-loot-2","[Мы не должны это брать.|Взяв святыню, вы навлечете гнев богов.|Кража ни к чему хорошему не приведет.|Пусть святыня покоится на своем месте.]"
"cl-shrine-loot","[Берите все!|Давайте заберем добычу!|Хватайте!|Хапаем добро и уходим как можно скорее.|Если мы кое-что позаимствуем, никто не будет возражать.]"
"cl-shrine-warning-1","[За этим мы в такую даль и тащились!|Давайте набьем карманы!|Наконец-то, мы можем разграбить это место!|Давайте заберем столько, сколько сможем унести, а потом уберемся отсюда.|Мы должны забрать сокровища!]"
"cl-shrine-warning-2","[Не разбредайтесь.|Я вас защищу.]"
"cl-shrine-warning-3","[И что теперь? Мы заберем сокровища и сбежим?|Вы уверены, что нам стоило сюда лезть?|Туземцы нам точно не обрадуются.]"
"cl-shrine-warning","[Там на алтаре что, сокровища?|Святые угодники, красота-то какая!|Сколько же лет тут никто не бывал?]"
"cl-slaverySell-comment","[Нет, правда?|Вы и правда это сделали?|Ну и ладно.|Этот человек мне все равно не нравился.|Зато не надо делиться.|Меньше голодных ртов.|Не знаю что и думать по этому поводу.|Вы страшный человек.|Не думаю, что это было необходимо.|Не так я представлял{|а} себе наше путешествие.|Как мы до этого докатились?|Вы только что продали кого-то работорговцу?]"
"cl-slaverySell","[Что вы делаете!?|Вы сошли с ума!|Так поступать нельзя!|Вы ведь это не серьезно?|У вас нет права так поступить!|Вас совесть не мучает?!]"
"cl-sprawlFire-1","[Это все ваша вина.|Это вы виноваты в случившемся.]"
"cl-sprawlFire-2","[Очищающее пламя поглотит нас!|Огненные демоны!]"
"cl-sprawlFire-3","[Я не хочу сгореть заживо!|Я не готов{|а} УМЕРЕТЬ!|Кто-нибудь, сделайте что-нибудь!]"
"cl-sprawlFire-4","[Господь всемогущий, повсюду пожар!]"
"cl-sprawlFire-5","[Так, не раскисать.|Ничего, мы с этим справимся.|Могло быть хуже.|Мы еще повоюем.|Просто держитесь рядом со мной, и с все будет в ажуре.]"
"cl-sprawlFire-6","[Как же мне нравится пожар.|Можно мне остаться?|Как красиво!|Я люблю огонь.|Ух-ха-ха-ха!]"
"cl-sprawlFire-reply","[Следуйте за мной!|Не стоим, вперед!|Пошли, нечего нам тут делать!|Мы должны бежать!|Держитесь вместе!]"
"cl-sprawlFire","[Очищающее пламя охватывает землю.|Скоро все будет кончено.|Давайте просто останемся здесь.]"
"cl-startFire-1","Очищающее пламя охватывает землю."
"cl-startFire-2","[Ну просто здорово, только этого нам не хватало.|А мне только стало казаться, что хуже быть не может...|Да-а, давайте все тут сожжем.|Это было так предсказуемо.]"
"cl-startFire-3","[Очищающее пламя поглотит нас!|Духам это не понравится!|Огненные демоны!]"
"cl-startFire-4","[O нет, мы все умрем!|Я не хочу сгореть заживо!|О-о не-е-ет!|Я не готов{|а} УМЕРЕТЬ!|Сделайте что-нибудь!]"
"cl-startFire-5","[Господи, пожар сожжет все дотла!]"
"cl-startFire-6","[Слушайте, будьте наготове и не зевайте!|Ничего, мы все равно справимся.|Могло быть и хуже.]"
"cl-startFire","[Опачки! Похоже, мы устроили пожар.|Ох, это плохо.|Бегите... БЕГИТЕ!|Что мы натворили?|Ой, мы ненароком устроили крохотный пожар.|Пожар... Как не вовремя.|Знаете, нам лучше уйти... СРОЧНО!|Это что, горящий куст?|Что-то горит?|Чувствуете запах дыма?]"
"cl-stoneCircle","Символы для разума — что инструменты для руки."
"cl-tomePage-waterfall","[Интересно, а где источник?|Вот так-то лучше.|Великолепно!|Загляденье.|Чудесно.|Откуда течет вода?]"
"cl-trinketGift-1","[О-о, это так мило с вашей стороны.|Прелестный подарок, спасибо.|Спасибо.]"
"cl-trinketGift-2","[Oго, спасибо!|Это так мило с вашей стороны.|Спасибо вам большое.]"
"cl-trinketGift-3","[Это прекрасный подарок. Спасибо вам большое.|Боже, вы подняли мне настроение.|Я буду носить подарок у сердца.]"
"cl-trinketGift-4","[Я польщен{|а}!|Я вас обожаю.|Очень трогательный жест.|Я даже не знаю, что сказать.|Для меня это много значит.|Я последую за вами куда угодно.|Огромное спасибо, я вам не разочарую!|Вы мой лучший друг!]"
"cl-trinketGift","[Самое время выказать признательность.|Почему бы и нет? Я его приму.]"
"cl-village-enter","[Мы не можем им доверять.|Вы посмотрите на них. Сущие животные.|Насколько же они примитивны.|Мы не должны оставаться здесь надолго.|Их вонь невыносима.|Мы должны использовать их слабости.|Они выглядят как людоеды.]"
"cl-village-recruit-1","[Помощь лишней не бывает.|Чем больше, тем веселее.|Местный нам очень даже пригодится.|Это способные ребята.]"
"cl-village-recruit-2","[Еще один голодный рот.|Я не собираюсь делиться своим пайком.|Может, один из них покажет нам места с сокровищами?]"
"cl-village-recruit-3","[Можно подумать, что больше людей — это всегда хорошо.|Я не люблю незнакомцев.|Вы правда считаете, что чем больше людей, тем лучше?|Я не понимаю, чем этот человек будет нам полезен?]"
"cl-village-recruit-4","[Чем нас больше, тем сильнее мы становимся.|Они сильны духом.|Добро пожаловать, блуждающий дух.]"
"cl-village-recruit","[Вы всерьез хотите взять одного из них в отряд?|Я отказываюсь делиться провизией с чумазым.|Этот доходяга нас только замедлит.]"
"cl-villageHuizinga","Каждой культуре свойственны стремление и борьба."
"cl-villageReligion-1","Мне кажется, что эта тема слишком глубока и многогранна для человеческого интеллекта."
"cl-villageReligion-2","Человек не поклонялся никому, кроме самого себя."
"cl-villageReligion-3","Религию я изучаю как науку, а наукой занимаюсь как религией."
"cl-villageReligion","Вселенная никогда не возникала и никогда не закончится."
"cl-vulture","[Я ничего не делал{|а}.|На что вы смотрите?|Я больше не голод{ен|на}.|Жизнь прекрасна!|Я отлично себя чувствую!]"
"cl-warning-superstitious","[Ничего не трогайте, или мы будем прокляты!|Это место проклято! Проклято, говорю вам!|Если мы тронем хоть пылинку, то разгневаем богов!|Ничего не трогайте, не то быть беде!]"
"cl-water-pack","[Не забывайте пить воду!|Вы явно любите воду.|Кто потащит всю эту воду?|Вам не кажется, что у нас и так достаточно воды?|Зачем вам столько воды?|Пить воду регулярно очень важно для здоровья.]"
"cl-whatIsIt-1","[Давайте просто сделаем вид, что никто ничего не слышал.|Мы просто должны двигаться дальше.|Наверное, это ловушка.|Давайте прикроем уши и закроем глаза.]"
"cl-whatIsIt-2","[Они пришли за нами!|Мы угодили в засаду!|Это ловушка!|Бежим!]"
"cl-whatIsIt","[Вы это слышали?|Кажется, я что-то слышу.]"
"combat-dmg","Урон"
"combat-roll","Крутить"
"combat-select-die","Выбрать кубик"
"combat-recall-die","Заново бросить кубик"
"combat-endround","Конец хода"
"combat-enemyround","Ход врага"
"combat-fame","Бонус славы"
"combat-flee","Сбежать"
"combat-groupdmg","Групповой урон"
"combat-multiattack","Атаки!"
"combat-multiheal","Исцеление"
"combat-rolls0","Нет бросков"
"combat-rolls1","Броски: 1"
"combat-rolls","Броски: $val"
"combat-selfbuff","Себя"
"combat-selfdmg","Урон себе"
"combat-shield","Щит"
"combat-shieldmg","Удар щитом"
"combat-stunned","Оглушение!"
"combat-surprise","Внезапная атака!"
"combat-targetbuff","Враг"
"difficulty-easy-title","Экскурсия"
"difficulty-easy","Легко"
"difficulty-hard-title","Верная смерть"
"difficulty-hard","Тяжело"
"difficulty-medium-title","Экспедиция"
"difficulty-medium","Средне"
