"@authors","Maschinen-Mensch, Dennis Kogel, Luke Openshaw, Tristan Dahl"
"evt-dismiss-western","$name [objected vehemently|tried to convince me otherwise|attempted to change my opinion|opposed me furiously|warned me of the consequences]."
"evt-dismiss","[I pondered if it was wiser to part with $name|To dismiss or not to dismiss $name, such was the dilemma|It was time to dismiss $name|I had to send $name away]."
"evt-elephantGraveyard-explore","This bleak and [ancient|foreboding] place was [located|situated] in the midst of a swamp, [scattered|strewn|littered] with the remains of long dead _elephants_. For some unfathomable reason [many generations of the majestic creatures|hundreds of the impressive animals] had come here to die."
"evt-elephantGraveyard-searchOutcome-2","[While we did not find any tusks of value,|All of the bones were rotten and useless, but] we did find something else, altogether peculiar, instead."
"evt-expedition-done-1","After [weeks of travelling|such an endeavour|all this hardship], [euphoria|great joy|extraordinary pride|tremendous relief] overcame me. I knew that [my|this|the] name $name [would be forever remembered|would not be forgotten|would be synonymous with victory|would be written about long after I departed this life|would be respected within the community of intrepid adventurers|would go down in the annals of world history]."
"evt-expedition-done-2","$name was very upset, since I had not kept my promise to him. He marched off on $his own."
"evt-expedition-done-3","I intended to talk to $name, but $he was nowhere to be found. I could have sworn that I had seen $him [walk behind a column|walk into a wall|somewhere nearby|standing next to me] just moments ago. I never saw $him again."
"evt-expedition-done-aftermath-action-1","Convince to stay with trek."
"evt-expedition-done-aftermath-action","Finish Tutorial!"
"evt-expedition-done-native-join","All my stories about the [convenience|advances] of the civilized world had an effect on $name and $he agreed to come back with me."
"evt-expedition-done-native-stay-action-1","[Glorious Continue!|Victory!|Triumph!|Onwards!|History books, here I come!|Return Home!|To England!|Success!|Become a Legend!|For Fame and Glory!|Leave the Horror behind!|No Regrets!|Don't Look Back!|Never Return!|To History!|Endless Fame Awaits!|More Adventure Awaits!|Farewell!|To the Explorers Club!|Fortune and Glory!|This is History!]"
"evt-expedition-done-native-stay-action","Let them go"
"evt-expedition-done-native-stay","There was no way to convince $him otherwise. $name decided to stay in $his home country."
"evt-expedition-done-native","I congratulated $name, but instead of [joy|excitement|happiness] I saw [sadness|regret]. $He [preferred to stay here|would not follow me to the civilised world|feared what derogatory treatment would face them in my world|would never leave these sacred grounds]."
"evt-expedition-done","This was my last expedition and it was time to return home for good."
"evt-firstAid-heal-action","Heal $name"
"evt-firstAid-heal","We used the first aid kit to treat the injuries of $name. $He [felt much better|had more colour in $his cheeks] afterwards."
"evt-followed-confront-combat","We steeled ourselves against the intimidating native warriors. But clearly they had not been bluffing, and readied their weapons."
"evt-followed-confront-deny-action","Deny tribute"
"evt-followed-confront-deny","I managed to somehow placate them and make peace. Finally they allowed me to leave."
"evt-followed-confront-pay-action","Pay tribute"
"evt-followed-confront-pay-success","We were able to [reach an arrangement|agree on terms|come to an agreement] with the warriors. They disappeared [as swiftly as they had appeared|in the blink of an eye|into the bushes]."
"evt-followed-confront-pay","We [did not want to chance a confrontation|endeavoured to make peace]."
"evt-followed","A group of _native warriors_ appeared [seemingly out of nowhere|confronted us somewhat intimidatingly|as if by magic]. They must have been [following|tailing] me since I left their village. Their leader was clearly [furious|angry|upset|beside himself] about my actions and demanded that I pay _tribute_ as compensation."
"evt-goal-enter-1","However, a gate blocked the entrance. Small openings suggested that we required two artefacts for the gate to open."
"evt-goal-enter-2","However, a gate blocked the entrance. Small openings suggested that we required two artefacts for the gate to open."
"evt-goal-enter","However, a gate blocked the entrance. A small opening suggested that we required an artefact to open the gate."
"evt-goal-explore-finish-1","[Overcoming all the obstacles, we had yet survived|Outwitting all trials before us, we had succeeded|We had survived the expedition|We had overcome these lands|Hooray|The sweet smell of achievement|Pluck will do it every time|Resourcefulness begets success|Success|Thank the maker|Victory|We had overcome all events to achieve success]! "
"evt-goal-explore-finish-2","[I found the goal of my journey|Oh the sweetness of success was mine to savour|The price of such an achievement was seldom cheap|The efforts of my expedition had finally paid off|There was no one to truly join me in my victory, but I had been successful nonetheless]!"
"evt-goal-explore-finish-3","[Despite the disastrous start of this expedition, I had survived and located the Golden Pyramid|Overcoming such difficult obstacles, we had yet survived|Outwitting the most brutal of trials before me, delivered victory|We had survived the expedition|We had beaten this land|Hooray|The sweet smell of achievement|Pluck will do it every time, no matter the cost|Resourcefulness begets success|Success|Thank God|Victory is mine|We had overcome all manner of harsh events to succeed]!"
"evt-goal-explore-finish-action","Enter the pyramid"
"evt-goal-explore-finish","[The majestic Golden Pyramid rose above its environment|The Golden Pyramid loomed above one and all|The pyramid of gold was our goal but for the claiming|The exotic landscape complimented the extraordinary Golden Pyramid|A marvel of intelligent endeavour, the Golden Pyramid was ours to reach|Our final destination taunted us with its golden glory|The pyramid of gold beckoned us to victory|The goal was presented to us in the form of a pyramid made of gold|There was the Golden Pyramid, enthroned above the landscape]."
"evt-goldenSeal-1","[It took us a while, but eventually|After many hours of research|After much toil] we were [able|adept enough] to [decipher|unlock|decrypt|activate] the [unusual|mysterious|grand|seemingly ancient|enigmatic] mechanism. All of a sudden a enormous column of light [emerged|rose|launched|extended] from the seal."
"evt-goldenSeal-action","Activate Seal"
"evt-goldenSeal","We approached [a mysterious|a grand|a seemingly ancient|an immemorial] structure that seemed to be partially made out of pure gold. We discovered a mechanism of sorts on one of the sides. [With some effort we would hopefully be able to trigger it|I believe that with some ingenuity we could set it into motion|With a little time we would surely be able to activate it]. However, what would happen upon activation remained a mystery."
"evt-goldenTemple-buried-approach-1","After a period of analysis we could successfully comprehend the map. [To our understanding|We agreed  that|It was obvious that|Without a doubt] it showed some locations in this region. Maybe visiting them was necessary to unearth the Golden Pyramid?"
"evt-goldenTemple-buried-approach-action","Analyze the map"
"evt-goldenTemple-buried-approach","We encroached upon [an unusual|a mysterious|a grand|a seemingly ancient|an enigmatic|a cryptic] structure. It seemed to be the [tip|peak|pinnacle|top] of a Golden Pyramid, but for some reason its [main body|bulk|structure|main structure] was [buried|beneath the ground|concealed under the ground|hidden below the earth|underground]. Its golden surface was [covered|adorned|decorated|patterned|inscribed|etched] with all manner of [strange|fantastic|remarkable|fascinating|otherworldly|alien|beautiful|exquisite] symbols, some of which formed a [manner|type|sort|kind] of map."
"evt-harbor-afterMath-curse","A tragic message reached me. I learned that $name had [passed away|died|gone to meet his maker] [after a brief but deadly outbreak of an unknown sickness| due to a mysterious ailment|from a heart attack|after a terrible carriage accident in the streets of London|by drowning in the Thames under suspicious circumstances|after a violent tussle in a pub|when $he was murdered in the backstreets of London|when $he was struck by an oncoming train while absent-mindedly crossing the tracks]. $He would be [severely|considerably] missed. [What a pity to go out in such a fashion|Such a shame|What a shame|Oh, such a pity|Quite a sad departure|I could think of better ways to end one’s days|We must all meet our end, one way or another|Death waits for nobody]."
"evt-harbor-afterMath-renounced","[I acquired a newspaper and read about $name smearing my reputation. It was clear that $he would not be joining me on my ongoing quest.|I knew it was futile to wait for $name to present themselves. The last time we spoke $he wished me an early grave.|A message from $name reached me, informing me that $he no longer wished to be associated with my brand of exploration.|For a moment I could swear that $name was observing me from the corner of a warehouse, but when I approached $he disappeared. I did not lay eyes on $him ever again.]"
"evt-harbor-afterMath-spouse-1","Using [our funds|my purse|the trek finances|the expedition funds|the monetary pool|the expedition kitty] I offered her a small monetary condolence. [This was the least I could do.|I felt inclined to do so.|This woman would need the help.]"
"evt-harbor-afterMath-spouse-2","I could not offer her a pension. I saw [grief|disappointment|sadness|bitterness] in her eyes. There was [nothing|naught|not a thing|absolutely nothing] left to do but [wish her prosperity for the future|express my condolences once more|wish her well]."
"evt-harbor-afterMath-spouse-action-1","I said goodbye"
"evt-harbor-afterMath-spouse-action","I offered a pension (-20 funds)"
"evt-harbor-afterMath-spouse","I felt [heartened|gratified|moved] seeing the widow of $name visiting the harbour to [wish me good luck|say farewell|thank me personally] before my [further travels|forthcoming adventure|departure]."
"evt-harbor-animalImprovement-1","After checking [our funds|my purse|the trek finances|the expedition funds|the monetary pool|the expedition kitty] I realised that we would not have enough [funds|money] to pay for her services."
"evt-harbor-animalImprovement-action","Maybe another time"
"evt-harbor-animalImprovement-actions-1","[I would surely pay some extra coin to increase the capacity of $name|I knew I could use the additional capacity|I was more than happy to invest in improving the capacity of $name]. [About an hour later|After some tinkering|A while later|After a brief waiting time] $his pack saddle [was|had been] [improved|enhanced|upgraded] and [allowed to pack|was able to hold|could carry] an additional crate."
"evt-harbor-animalImprovement-actions-2","[I would happily pay some extra coin to increase the carrying capacity of $name|I knew I could use the additional capacity|I was more than pleased to invest in improving the capacity of $name]. [About an hour later|After some tinkering|A while later|After a brief wait] $his pack saddle [was|had been] [improved|enhanced|upgraded] and [allowed us to pack|was able to hold|could carry] an additional crate."
"evt-harbor-animalImprovement-actions-action-1","+2 capacity for $name (100 Funds)"
"evt-harbor-animalImprovement-actions-action-2","+3 capacity for $name (150 Funds)"
"evt-harbor-animalImprovement-actions-action","+1 capacity for $name (50 Funds)"
"evt-harbor-animalImprovement-actions","[I would gladly pay some extra coin to increase the capacity of $name|Clearly I could use the additional capacity for $name|I was more than a little pleased to invest in improving $name’s capacity]. [Within an hour|After some tinkering|A while later|But a brief moment later] $his pack saddle [was|had been] [improved|enhanced|upgraded] and [allowed us to transport|was able to hold|could carry] an additional crate."
"evt-harbor-animalImprovement-return","[The artisan|The craftswoman|The builder|The saddle trader] [thanked me for my purchase|seemed pleased with her work|told me I was her favourite customer|smiled at the finished piece|branded the finished item with their respected mark] and [wished me well on my forthcoming expedition|asked if there was anything else she could provide|offered additional improvements if I was willing to spend the coin|promised me a discount one day, but not today|assured the quality of the pack saddle|guaranteed the new pack saddle would last at least 3 years|gave me her personal 3 year warranty on the new pack saddle|told me she was more than happy to offer her services again]."
"evt-harbor-animalImprovement","A [master crafter of saddles|expert saddle builder|pack saddle artisan] offered to improve the carrying capacity of any of our animals. [Her price was rather steep|Her high quality work demanded a high price|Her work was quite pricey], but [we could surely use the additional crates|the additional carrying capacity would certainly benefit the expedition]."
"evt-harbor-countTrek-1","[I told $name that|I apologised to $name, but|It was not without regret I informed $name that] [$he would not be part of the forthcoming expedition|$his talents were no longer required|we did not have the capacity to take $him with us]. [$He was disappointed, but accepted my decision.|$He was furious and left the harbour while cursing my name loudly.|$His eyes filled with grief as $he packed $his belongings and disembarked the ship.|$His eyes filled with grief as $he packed $his belongings and left the ship.|$His face swelled with rage as $he packed $his belongings and debarked the ship.|$He packed $his belongings and alit from the ship.|A fracas ensued which ended with $him being escorted from the vessel|$he was understandably angry, but showed great class in wishing us well from the docks|$he simply disembarked and walked off.|Without a word $he left.|$He departed in silence.|Without a word $he debarked from the vessel and vanished amidst the harbour crowd.|Without a word $he alit from boat and vanished in the bustling harbour crowd]."
"evt-harbor-countTrek-2","[I abandoned $name at the harbour|We escorted $name off the ship|We had to leave $name behind|We could not take $name with us]. [There was simply not enough space to take $him with us|I had to judge what I gained by what I lost|Another trek member was simply using up the space], and I was sure [someone would make use of $him|$he would be able to find a new home|$he would be happier staying here anyway]."
"evt-harbor-countTrek-action","Dismiss $name"
"evt-harbor-countTrek","The captain informed me that our [ship|vessel|boat] had reached maximum cabin capacity. I would need to _dismiss someone_ if we [wanted|wished|desired|were inclined] to set sail."
"evt-harbor-dismissUnit-1","[I told $name that|I apologised to $name, but|Not without regret I informed $name that] [$he would not be part of our forthcoming expedition|$his talents were no longer required|we did not have enough room to take $him with us]. [$He was disappointed, but accepted my decision|$He was incensed and departed the harbour cursing my name to the heavens|$His eyes filled with grief as $he packed $his belongings and left|An argument erupted which ended with $him leaving in a furious mood|Without a word $he left the ship and blended into the busy morning crowd like salt in the wind]."
"evt-harbor-dismissUnit-2","[I left $name at the harbour|We guided $name off the ship|We escorted $name off the vessel|We escorted $name from the boat|We had to leave $name behind|We could not take $name with us]. [There was simply not enough space to take $him with us|Someone else, frankly more important, needed the space], and I was sure [another party would make use of $name|$he would be capable of finding a new home|$he would be happier remaining here nevertheless]."
"evt-harbor-dismissUnit-action-1","Changed my mind"
"evt-harbor-dismissUnit-action","Dismiss a trek member"
"evt-harbor-dismissUnit","[I needed to decide|Although vexing, I had to select|It was tough but I had to decide] [who to expel|who had to leave|who should leave our trek|who would not be coming with us on the next expedition]."
"evt-harbor-equipment-title","Equipment"
"evt-harbor-offer-map-action","Take a look at the map"
"evt-harbor-offer-map","I had a fleeting conversation with a scout. He had acquired a _treasure map_ that he was willing to part with, for a [good|appropriate|suitable] price."
"evt-harbor-quest-80Days-complete-1","The gentleman appeared at the port with [a smirk|with a look of disdain|with a disparaging expression] on his face. He reminded me of [our bet|the wager|the challenge that I accepted]. Unfortunately I took too long. I wondered if this would have an impact on my reputation."
"evt-harbor-quest-80Days-complete","The gentleman [tipped his hat at our expedition|was a mixture of joy and envy|was stunned]. He doubted [that we were able|it was possible] to return within _80 days_, but I had proven him wrong. He congratulated me and [handed me a fine reward|rewarded the expedition for our efforts]."
"evt-harbor-quest-80Days","[A gentleman approached me|I was greeted by a gentleman|A gentleman appeared on the docks|A finely dressed fellow appeared on the docks] [while|as] I [waited|twiddled my thumbs|made my preparations]. He challenged me to complete my forthcoming expedition within _80 days_ and offered a reward upon completion."
"evt-harbor-quest-81","The gentleman shook my hand as I accepted his challenge. He tipped his hat and wished us luck on our journey."
"evt-harbor-quest-82","I refused his challenge. I would not allow our expedition to be side-tracked by such foolishness."
"evt-harbor-quest-blackHyena-1","He nodded gratefully and wished us luck on our hunt."
"evt-harbor-quest-blackHyena-2","I [refused to hunt down the animal|ignored his plea|refused his offer]. [I was not inclined to hunt rare species|I would not kill this precious animal|I would not allow our expedition to be side-tracked]."
"evt-harbor-quest-blackHyena-complete-1","We handed over Snarfrattle’s pelt. The hunter nodded quietly and I saw a faint sign of sadness crossing his weathered face."
"evt-harbor-quest-blackHyena-complete-2","I did not have a pelt for him. The hunter was disappointed at my decision and left soon after."
"evt-harbor-quest-blackHyena-complete-action","Hand over pelt"
"evt-harbor-quest-blackHyena-complete","Soon after my arrival the hunter approached me. He was eager to see the evidence of Snarfrattle’s death."
"evt-harbor-quest-blackHyena","[A one-eyed|A one-legged|A one-armed|A seasoned|A rough looking|An old] hunter [approached me with a request|proposed an interesting offer|greeted me this morning|politely asked for my attention]. He had heard about my trek and [told me a story|regaled me so,|told me] about [an evil|a ravenous|a man-eating|a vicious] hyena called _Snarfrattle_. He despised the creature with all of his heart and [wanted|wished|desired] [me to kill the beast|to end the monstrosity|it dead|proof of its death|it killed|it removed from the face of the earth]. A [handsome reward|worthwhile purse] would await me [if we were able to return with its|if I killed it and brought back its|if I hunted it down and returned its] [pelt|skin|fur]."
"evt-harbor-quest-escortVillager-1","I accepted his request to find and return his wife. He nodded thankfully and wished us luck."
"evt-harbor-quest-escortVillager-2","I refused. I could not waste my precious time on such a thing."
"evt-harbor-quest-escortVillager-complete-1","He was overjoyed as he saw her on our [ship|vessel|boat]. Shortly after, the two fell into each other's arms in a _loving embrace_. The couple thanked me for their reunion before they happily [departed|left|moved on from|absconded from] the scene."
"evt-harbor-quest-escortVillager-complete-2","I loathed being the bearer of _bad news_, but there was little I could do. As I explained to him that we were unable to return with his wife, he nodded sombrely and left the harbour briskly."
"evt-harbor-quest-escortVillager-complete","$name returned to the harbour, eagerly awaiting news of his beloved."
"evt-harbor-quest-escortVillager","A [wealthy|rich|affluent|well-to-do] foreigner named $name [approached the ship|arrived at the docks|greeted me|introduced himself]. [He told me|He explained] that he [used to live in the|originated from the] area [we were heading to|of our upcoming expedition] before [coming to England with a crew|joining an expedition to come to London]. He had [meanwhile developed a life here|achieved the respect of the city folk|thereafter settled and invested here|became a man of means here] and requested that I _find his wife_ in his former village and [escort|accompany|guide] her to London."
"evt-harbor-quest-husband-1","I nodded gratefully and promised to seek out her loved one."
"evt-harbor-quest-husband-2","I denied her plea. I would not allow our expedition to be distracted by such."
"evt-harbor-quest-husband-complete-1","She was overjoyed as she laid eyes upon her beloved. They embraced passionately, crying tears of relief. I could not help but think that $name acted peculiar, grabbing and holding his wife a bit too hard, almost strangling her in the process. I sincerely hoped for the best for them."
"evt-harbor-quest-husband-complete-2","She was elated at the sight of her loved one. They fell into each other's arms, sobbing with relief. My mind wandered as I absently watched the kissing couple. I knew they would be happy together again, even after all he had endured."
"evt-harbor-quest-husband-complete-3","I would much rather have brought good news, but alas. She did not shed a single tear as I told her what had transpired, and that we had been unsuccessful in our vow to return her lover. She shook my hand with a grim face then [departed|left|moved on]."
"evt-harbor-quest-husband-complete","The woman searching for her _missing husband_ arrived at the docks."
"evt-harbor-quest-husband","A woman approached me with a request. She told me about her _missing husband_, a former adventurer who failed to return from his last expedition. She begged me to try and find him and if he was still alive, [escort|help|accompany|return|guide] him safely back into her arms."
"evt-harbor-quest-idol-1","He nodded gratefully and wished us luck on our expedition."
"evt-harbor-quest-idol-2","I [refused to acquire the idol|ignored his plea]. [What was he thinking, that we are some kind of delivery service?|I would not permit our expedition to be side-tracked.]"
"evt-harbor-quest-idol-complete-1","We handed over the idol. A smile brightened his face as he turned the idol in his hands."
"evt-harbor-quest-idol-complete-2","I decided not give the idol away. It was mine now. The trader was furious at my choice and left soon after."
"evt-harbor-quest-idol-complete-action","Hand over idol"
"evt-harbor-quest-idol-complete","Soon after my arrival the trader approached me. He was impatient to [see|look upon|set eyes on] the idol we had obtained."
"evt-harbor-quest-idol","[A merchant|A trader|A collector of sorts] [approached me with a request|proposed an interesting offer|greeted me this morning|politely asked for my attention]. [He asked us to obtain|He tasked me to acquire] a [precious|mysterious|rare] _idol_ [that could be found|that was said to be located] in a [village|native settlement] [in the area we were headed to|in the area of our upcoming expedition]. [He promised|He guaranteed] [to reward us handsomely|worthwhile recompense] [if we were able to return with it|upon its delivery]."
"evt-harbor-quest-letter-1","He handed us a [letter|sealed envelope], which I promised to deliver."
"evt-harbor-quest-letter-2","I [refused to deliver the letter|ignored his plea]. [I was an explorer, not a postal service|What was he thinking, that we are some kind of postal service?|I would not allow our expedition to be side-tracked]."
"evt-harbor-quest-letter","[Someone|A trader] [approached me with a request|walked up to me and pleaded for my help]. He [desired that|wished for|wanted|asked for|requested|bade for|needed] a _message_ to be delivered to the chief of a village [located in the region we were headed to|that we should surely stumble upon during our trek]."
"evt-harbor-quest-mangoes-1","The woman was most pleased that I accepted her request. She wished us luck on our venture."
"evt-harbor-quest-mangoes-2","I [refused her offer|ignored her request]. [Fruit was far from paramount when planning such an expedition!|I would not allow mangoes to dissuade us from our intrepid adventure]."
"evt-harbor-quest-mangoes-complete-1","_+20 Funds_"
"evt-harbor-quest-mangoes-complete-2","I told her there were no more mangoes. For a moment she seemed disappointed, but then [departed|left|moved on from|absconded from] the scene."
"evt-harbor-quest-mangoes-complete","The woman was elated as she saw the fresh Mangoes we had brought back."
"evt-harbor-quest-mangoes","A woman of noble heritage approached me. [She asked me to return any _mangoes_ I find to her|She loved _mangoes_, and asked me to bring some back from my next expedition]. [She promised a worthy reward|She really wanted those mangoes]. In her words, the market produce was inferior in comparison to fresh mangoes."
"evt-harbor-quest-missionary-1","I accepted, since I would gladly [promote and |do my part to ]help spread the word of God."
"evt-harbor-quest-missionary-2","I refused. I did not [see the need|believe] in enforcing [western beliefs|unscientific dogma|indoctrination|such practices|Christianity] onto the natives."
"evt-harbor-quest-missionary-action","Accept"
"evt-harbor-quest-missionary","$name approached me [this morning|while we waited|during preparations]. $He had [plans to visit abroad|boarded the ship|decided to leave Britain] and [requested that we|begged us to|demanded we] [escort|accompany|guide] $him to a nearby native village [once we had arrived at our destination|upon our arrival at our destination|upon reaching our destination], in order to spread the word of God."
"evt-harbor-quest-musician-1","The trader was heartened by my acceptance of his request. He wished us luck and a safe journey."
"evt-harbor-quest-musician-2","I [refused to look for instruments|rebuffed his pleas|declined his request]. [Who did he think I was, some kind of glorified delivery service?|No such petty deed would divert my expedition]."
"evt-harbor-quest-musician-complete-1","[I sold him the drums|He purchased drums from us]."
"evt-harbor-quest-musician-complete-2","I sold him the perfectly calibrated bongos."
"evt-harbor-quest-musician-complete-3","[I sold him a horn flute|He purchased a horn flute from us]."
"evt-harbor-quest-musician-complete-4","The collector seemed rather disappointed and left the harbour post-haste. I wondered if this would tarnish my reputation."
"evt-harbor-quest-musician-complete-5","The collector seemed delighted with what we had had sold him. Together with his newly purchased goods he [departed|left|moved on from] the harbour in high spirits."
"evt-harbor-quest-musician-complete-action-1","Hand over tuned drums"
"evt-harbor-quest-musician-complete-action-2","Hand over horn flute"
"evt-harbor-quest-musician-complete-action-3","Nothing to offer"
"evt-harbor-quest-musician-complete-action-4","That's all"
"evt-harbor-quest-musician-complete-action","Hand over drums"
"evt-harbor-quest-musician-complete","The collector was eager to [see|look upon|set eyes on] which instruments we had brought back with us."
"evt-harbor-quest-musician","[A merchant|A museum curator|A trader|A collector of trinkets] [approached me with a request|made an interesting proposition|greeted me this morning|politely asked for a moment of my time]. He was a collector of sorts and promised to compensate me favourably for any _instruments_ that we retrieved."
"evt-harbor-quest-reward-1","[We received|I was handed|I obtained|We were given] new funds [as a thank you for our endeavour|to reward our efforts|as a token of gratitude]."
"evt-harbor-quest-reward-2","[We received|I was handed|I obtained|We were given] the handsome sum of _funds_ [as a reward for our efforts|to remunerate us for our deeds|as a sign of gratitude]."
"evt-harbor-quest-reward-action","Obtain reward"
"evt-harbor-quest-reward","[We received|I was handed|I obtained|We were given] new funds [as remuneration for our efforts|to reward our deeds|as a token of gratitude]."
"evt-harbor-quest-schroedinger-1","He nodded gratefully and wished us well. Before his departure he warned us to not open the box."
"evt-harbor-quest-schroedinger-2","I [denied his request|ignored his plea|refused his offer]. [I was not inclined to dig up small boxes|I would not get my hands dirty|I would not allow our expedition to be diverted]."
"evt-harbor-quest-schroedinger-complete-1","We handed over the mysterious box. The scientist was relieved that we had found it and stored it in his bag with undue care."
"evt-harbor-quest-schroedinger-complete-2","I would keep the box for myself. The scientist [took it as an affront|was outraged] and cursed my lack of integrity. As he left the docks he was inclined to warn us to [open it at our own risk|open it and be cursed|open it and weep|open it and die|never open it]."
"evt-harbor-quest-schroedinger-complete-3","I did not have a box for him. The scientist was quite upset."
"evt-harbor-quest-schroedinger-complete-action-1","Deny"
"evt-harbor-quest-schroedinger-complete-action","Hand over box"
"evt-harbor-quest-schroedinger-complete","Not long after my arrival the scientist approached me. He was keen to obtain the _mysterious box_."
"evt-harbor-quest-schroedinger","A scientist approached me this morning with a request. He told me about a _mysterious box_ that was buried somewhere in the area we were travelling to. He promised to reward us generously if we brought it back to him."
"evt-harbor-recruit-1","[I was proud to see that|As I was one of the most famous explorers|I was delighted to witness|The news of my glorious adventures had spread, so I was not surprised to see that] [my fame had spread amongst adventurous spirits|stories of my exploits had lured all manner of intrigued personalities|tales of my previous expeditions had attracted quite some attention|the boarding of our ship had drawn quite the crowd]. [Many new recruits showed up,|I was approached by several capable persons that were] [willing to accompany my expedition into the unknown|enterprising enough to sign up to my cause|eager for adventure|curious to find out more about the strange lands we were headed to|to learn the truth of the stories surrounding my endeavours|hungry for glory and adventure]. Who did I want to _recruit?_"
"evt-harbor-recruit-2","[This expedition could potentially lift me into first place amidst my peers|It was a close race for first place and the enviable prize of the club statue|My past expeditions had been quite successful and I felt I was soon to see my face on that statue]. [Word about this had spread in the city|My exploits were well-known|My reputation preceded me], [and many people came to see our ship boarding|attracting a few enterprising folk to my cause|so many new recruits arrived at the ship, willing to join our trek]. Who did I want to _recruit?_"
"evt-harbor-recruit-3","[My reputation was still meagre, but|After the efforts of my past expeditions I was delighted as] [I noticed a mild interest in our exploits|more folk started to show an interest in our ship]. Who did I want to _recruit?_"
"evt-harbor-recruit-action","No thanks"
"evt-harbor-recruit-artist-action","$name the artist"
"evt-harbor-recruit-artist","We could benefit from [an artist|an artistic talent|a painter|a passionate artist|a skilled painter|a specialist|someone able to capture our venture on canvas] such as $name in our team."
"evt-harbor-recruit-bedouin-action","$name the bedouin"
"evt-harbor-recruit-bedouin","We could surely use a [resourceful nomad|bedouin|resourceful bedouin|expert of the land] and welcomed $name to our trek."
"evt-harbor-recruit-cook-action","$name the cook"
"evt-harbor-recruit-cook","We surely could make use of a [cook|expert cook|resourceful cook|food expert|food lover|respected cook|connoisseur of foods] such as $name in our crew."
"evt-harbor-recruit-cultist-action","$name the cultist"
"evt-harbor-recruit-cultist","We might well utilise a [cultist|cunning cultist|resourceful cultist|intriguing fellow|zealous presence|fearless cultist|figure of such intensity|fellow focussed on the forbidden] like $name in our team."
"evt-harbor-recruit-missionary-action","$name the missionary"
"evt-harbor-recruit-missionary","We could indeed utilise a [missionary|godly fellow|religious mind|focussed missionary|follower of Our Lord|champion of God|passionate missionary|source of such benevolence|follower of the Lord] on our expedition, and welcomed $name."
"evt-harbor-recruit-parsiTrader-action","$name the trader"
"evt-harbor-recruit-parsiTrader","We could certainly use [a resourceful a trader|a trader|a merchant|a skilled dealer|an expert negotiator] like $name in our number."
"evt-harbor-recruit-persianTranslator-action","$name the translator"
"evt-harbor-recruit-persianTranslator","We could utilise a [talented linguist|translator|purveyor of language] and welcomed $name to our team."
"evt-harbor-recruit-sailor-action","$name the sailor"
"evt-harbor-recruit-sailor","We could use a [sailor|expert seaman|resourceful sailor|sailor forged upon the waves|experienced seaman] like $name and welcomed $him to our party."
"evt-harbor-recruit-soldierBritish-action","$name the soldier"
"evt-harbor-recruit-soldierBritish","We could use a [soldier|military figure|a skilled soldier|fighter|gentleman soldier|shrewd fighter|combat focussed fellow|combat experienced chap|one used to fisticuffs|military weapons expert|assured soldier|soldier forged in the Empire|a fiery Welshman|a passionate Irishman|a dedicated Englishman|a tactically-minded Britain] such as $name, and welcomed him so."
"evt-harbor-recruit-soldierScottish","We absolutely needed a [soldier|military figure|a skilled soldier|fighter|spirited soldier|stoic fighter|combat focussed fellow|combat experienced chap|one used to fisticuffs|military weapons expert|assured soldier|soldier forged by Empire|soldier forged in Scotland|a passionate Scot|a tactically-minded Britain] of $name’s quality in our trekking team."
"evt-harbor-recruit-sterling-action","$name the diplomat"
"evt-harbor-recruit-sterling","We would [enhance|improve|bolster|reinforce|enrich] the expedition team with a talent such as $name."
"evt-harbor-recruit-timLuis-1","We could use the help of the [man and his dog|young fellow and his loyal canine|boy and his faithful hound|two friends|dynamic duo|unusual pairing] and welcomed them to our team."
"evt-harbor-recruit-timLuis-action","$name and Luis"
"evt-harbor-recruit-timLuis","Our trek size was already at its [maximum|limit]. We would need to dismiss someone in order to recruit a new member."
"evt-harbor-recruit","[My previous expeditions had not been of any particular renown|Word of my endeavours still needed to spread|There were far more famous adventurers preparing their boats right now], [and the harbour remained almost empty for the remainder of the day|so I was not surprised to see little interest in the departure of our ship]. [At least|Thankfully|I was relieved to see that at least] [someone came|one interested individual arrived|someone was inclined to show up|one solitary recruit arrived at our vessel] [and offered to join our expedition|and was curious to join our trek|with the intention of signing up for our expedition]."
"evt-harbor-select-action-1","Animal Improvement"
"evt-harbor-select-action","Purchase equipment"
"evt-harbor-select","[Just in time|At long last|I rejoiced as|My heart jumped with joy as I heard that] [the|our] [ship|vessel] was [ready|prepared|primed] [for departure|to set sail|to leave the harbour|to sally forth|to head for distant shores|to put out to sea]."
"evt-harbor-setSail-action","Set sail"
"evt-harbor","[Early that morning|The air was fresh and tasted of salt as|Full of anticipation|Eagerly anticipating the forthcoming adventure|After rising at the break of dawn|After a good night’s rest|After being too excited to sleep] I [arrived at the docks|made my way to the docks|boarded the ship|stored my equipment on the ship|arrived at the harbour|hurried to the harbour|made haste and arrived at the docks]. [The crew had preparations left to do|The captain had yet to arrive|There were still some arrangements to be made|We had a little time before the ship would be ready], [so I had one last pot of tea|so I spent my time on the deck, enjoying the cool breeze|so I sat on the pier and waited|so I saw if there was anything I could do|so I skimmed some stones on the water|so I imagined what lay beyond the horizon|so I took some pleasure envisaging my name in the newspapers|so I imagined what my visage would look like on the society statue]."
"evt-healingSprings-enter-action","Explore Springs"
